Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality
0.000650808,0.004342432,469,779475,1.65e-05,155.7727995,278.2595215,312.1822654,193.023975,10.99935553,31.0,8050.0,700.5,8.051886353,-8382.570956,10.49822955,8.71e-05,0.951567482,2.786594233,6,3788,0.001523398,6,6.7,-0.120995671
0.000267441,0.004342432,462,763844,4.96e-05,155.0706851,278.4268259,302.370129,177.6260038,21.63452037,30.6,7638.75,699.0,7.565117696,-8374.602138,10.16013431,8.71e-05,0.949543191,2.787252048,6,3672,0.001392733,6,6.7,-0.105844156
0.000317528,0.003101737,260,476303,0.000100784,144.5019565,280.7829435,222.6594563,66.63610245,9.790526316,23.8,3694.0,419.0,4.284608219,-9008.595813,6.612912088,9.05e-05,0.460517359,2.038591464,4,2557,0.000455876,5,5.0,-0.319291819
0.000188358,0.004342432,420,521576,0.000200779,142.880619,280.1471068,229.7411012,84.80949944,28.19786499,28.2,3893.0,398.0,4.472050446,-8553.035953,10.29007937,9.02e-05,0.477220451,2.825440616,4,2630,0.000573172,5,6.4,-0.062063086
0.002388603,0.001861042,51,86043,0.002479849,89.40239865,253.035122,76.06277873,9.556727572,6.428571429,8.6,1164.0,104.0,1.319128659,-15641.84618,5.230769231,8.35e-05,0.07588406,1.106485196,2,754,6.7e-05,2,2.4,-0.075
0.000716266,0.003101737,250,314795,1.47e-06,130.053206,276.1038372,165.4258836,54.58549289,6.146666667,23.0,2744.0,338.0,3.094557701,-9524.181649,6.729761905,9e-05,0.422840457,1.99882422,4,1910,0.000254579,5,5.0,-0.308058608
0.002232657,0.006203474,610,588468,0.004961705,139.6014522,282.2840744,216.5343909,88.84891368,25.89983193,30.4,3221.25,367.0,3.809286661,-9090.827636,16.44087302,9e-05,0.455229121,4.023015335,4,2192,0.000472223,5,7.3,0.304350998
1.64e-05,0.00248139,184,424200,1.5e-05,134.910312,272.2537038,195.8355554,71.86088159,7.823913043,20.8,3930.25,415.0,4.441016087,-9553.523172,5.479304029,8.85e-05,0.621568557,1.583805796,4,2658,0.000543273,4,4.0,-0.385686275
0.000623044,0.001861042,111,305687,0.0,128.9007952,271.7421066,176.0184143,51.47806954,3.0,16.6,3581.75,285.75,3.439636702,-10393.24837,3.902380952,8.88e-05,0.367697324,1.192297425,3,2238,0.000367087,3,3.0,-0.55
2.65e-05,0.004342432,420,953832,0.001740411,175.2492723,290.5340986,295.1037587,90.66951177,44.99450549,28.2,5282.0,598.0,5.254702447,-8447.118843,10.37359307,9.05e-05,0.562176203,2.942336777,4,3312,0.001021434,5,6.1,0.007539683
0.000641411,0.000620347,21,125488,0.0,102.3162256,255.2746253,86.52271679,16.07270905,1.0,9.0,1783.75,72.5,1.520232167,-15353.34586,1.152380952,8.39e-05,0.154268926,0.374722814,1,1261,7.22e-05,1,1.0,-0.909090909
0.000110779,0.004962779,552,918435,0.000171106,161.5098075,284.7905244,314.141535,161.9097846,30.24074074,32.4,6103.25,502.0,6.127197162,-8171.618558,11.8952381,9.05e-05,0.539941242,3.279525609,4,3530,0.001370105,6,6.8,0.030450111
0.000707892,0.000620347,6,5698,0.0,53.96636799,241.7781822,27.2680045,2.248897782,1.0,3.0,369.0,16.5,0.384156784,-16501.37304,1.133333333,8.46e-05,0.02478951,0.352386178,1,190,1.07e-05,1,1.0,-0.714285714
0.000104498,0.004962779,496,908362,0.000861588,166.8325548,296.7931615,348.6366183,149.6414814,65.22545249,29.6,6669.5,510.0,6.464730751,-7985.119277,11.27121767,9.47e-05,0.555859697,3.419616315,4,3828,0.001507981,6,6.5,0.057542251
0.000821664,0.005583127,648,1065402,0.002779291,167.2164881,287.805709,339.6864265,151.8654941,59.87838828,34.2,6324.0,534.0,6.051133962,-7880.160903,12.22777778,9.07e-05,0.553348142,3.716100288,4,3691,0.00147469,6,6.9,0.122595705
0.000234251,0.001861042,63,93339,9.27e-05,93.6513501,263.8014171,102.1682915,13.21395553,4.523809524,10.2,1580.0,162.75,1.655221956,-10704.03143,3.705555556,8.84e-05,0.167167067,1.151816541,3,939,0.000108769,3,3.0,-0.388888889
0.000678506,0.000620347,13,47362,0.0,83.48446715,253.2729019,53.03901972,8.367153643,1.0,5.8,1202.5,42.5,1.233599656,-15662.31089,1.243589744,8.52e-05,0.063738311,0.371100987,1,787,4.89e-05,1,1.0,-0.857142857
0.000545346,0.005583127,513,547434,0.002978425,140.2718652,282.9914264,204.2575559,68.13535169,58.17492056,28.2,3048.5,387.0,3.508082835,-8972.925616,13.79246032,9.02e-05,0.432718283,3.639740889,4,2101,0.000395778,5,6.9,0.265745421
0.000258362,0.001861042,168,870356,0.000562885,193.9172915,297.0571841,274.0176769,61.74207223,8.831372549,24.2,5622.5,522.75,3.914316936,-10038.35591,3.520103747,9.19e-05,0.540672136,1.308759373,3,3693,0.000515343,3,3.0,-0.689379699
0.001827348,0.004962779,592,1396450,0.005863727,205.6149006,305.3061588,311.9407967,62.83089809,97.58762626,34.4,5348.25,744.0,4.591293755,-8280.245961,10.70483281,9.2e-05,0.550062699,3.509397551,4,4031,0.00069722,4,6.5,0.145488722
0.000685,0.001240695,48,119205,0.0,110.5614532,265.3907473,111.8554142,10.55485355,2.0,10.8,1732.0,136.0,1.547798359,-11965.16255,2.298809524,8.53e-05,0.194224499,0.775283819,2,1166,6.04e-05,2,2.0,-0.688888889
0.000856452,0.003722084,222,276718,0.002108238,118.0068815,273.0485968,151.3952595,27.58321415,30.97115385,18.4,2535.5,317.0,2.950514134,-9128.399965,7.725757576,8.85e-05,0.278194977,2.357293093,4,1694,0.000297816,4,5.1,0.079551821
0.000952322,0.00248139,84,63085,0.001594199,78.59496144,246.6870478,71.90876791,8.904014825,10.11428571,10.8,1003.25,127.5,1.252359285,-10760.49383,5.85,8.22e-05,0.128483394,1.426383342,3,664,6.01e-05,3,3.7,-0.077777778
0.000576091,0.001861042,81,78969,0.0,86.93850763,255.3510751,85.05231836,18.30269936,3.0,12.6,1358.0,138.75,1.570298449,-11259.84444,4.061904762,8.66e-05,0.179312816,1.113885015,3,849,6.92e-05,3,3.0,-0.497668998
7.54e-06,0.00248139,72,39564,0.001240695,62.04441362,232.7839538,45.70571512,10.59661451,5.125,9.6,583.75,91.5,0.880380495,-12820.64565,6.022222222,7.87e-05,0.129490165,1.343613818,3,399,1.8e-05,3,3.4,0.078571429
0.00040934,0.00248139,104,63612,1.81e-05,71.21676112,234.360559,66.93000167,16.14321921,6.795454545,12.8,937.75,116.25,1.295897675,-11685.22656,6.133333333,7.88e-05,0.150994232,1.354735545,3,608,3.84e-05,3,3.4,-0.167582418
0.000867905,0.001861042,54,33936,0.0,62.13119301,231.8501771,42.29904845,9.567391287,3.0,9.0,574.75,92.25,0.863179392,-12822.97297,4.522222222,7.86e-05,0.127465874,1.007037306,3,392,1.63e-05,3,3.0,-0.274725275
0.000555247,0.001240695,38,35640,0.0,65.15815118,232.0273619,47.90214452,8.960585271,2.0,8.8,754.0,67.5,1.015413278,-12930.07259,2.633333333,7.88e-05,0.127465874,0.674974582,2,504,1.96e-05,2,2.0,-0.651515152
0.000724567,0.000620347,9,11440,0.0,55.0623462,230.4103766,26.20595321,3.007967545,1.0,4.2,387.0,23.0,0.475970048,-16516.82706,1.277777778,7.87e-05,0.043251765,0.335683943,1,245,4.87e-06,1,1.0,-0.8
7.11e-05,0.004962779,392,535925,0.0019911,137.1864175,277.5686682,205.3069185,47.62229086,62.71643357,24.4,3427.5,406.0,3.982820393,-8438.767566,11.88730159,8.87e-05,0.389720899,3.19033832,4,2031,0.000580299,5,6.5,0.16262512
0.000201304,0.001861042,111,320522,4.69e-05,146.6679756,295.9917679,174.0138187,31.00232309,4.266666667,16.6,3135.5,202.0,2.629461503,-10618.9716,3.943333333,9.74e-05,0.312830067,1.298770923,2,2313,0.000243456,3,2.7,-0.428571429
0.001127492,0.001861042,90,234324,3.85e-07,130.9525656,288.6158181,147.0323112,27.2407965,3.333333333,13.8,2523.0,168.5,2.178291713,-11294.95434,4.776666667,9.55e-05,0.266801619,1.265111521,2,2006,0.000177964,2,2.7,-0.195238095
0.000247292,0.001240695,56,198400,0.0,129.2443889,287.7563151,122.5386507,21.43859371,2.0,12.4,2323.5,166.0,1.865461646,-12572.45741,2.776666667,9.55e-05,0.258958833,0.84260703,2,1823,0.000125731,2,2.0,-0.525925926
0.000632908,0.000620347,25,163722,0.0,126.6627366,286.7203753,102.5560615,16.02625956,1.0,10.6,2155.0,81.0,1.562244276,-15278.16421,1.11,9.54e-05,0.222543083,0.420834069,1,1642,8.1e-05,1,1.0,-0.923076923
0.00066938,0.001240695,68,251859,0.0,136.2844645,288.8238607,136.296865,24.14205486,2.0,14.8,2539.75,183.5,2.008125829,-11883.87262,2.276666667,9.55e-05,0.278184228,0.84589429,2,2001,0.000151469,2,2.0,-0.744107744
0.000544317,0.003101737,235,477648,0.001110373,152.4914539,294.9245023,196.377323,40.70076712,17.19047619,21.8,3221.75,330.75,2.808319301,-9333.506296,6.143333333,9.58e-05,0.351280857,2.141788546,3,2574,0.000386401,4,4.4,-0.136435786
0.000259076,0.005583127,1152,4413057,0.02572767,318.3236455,360.7351689,732.6508429,416.5769752,130.7978514,56.6,15919.0,1617.5,11.27872882,-7314.034173,10.77921852,0.000111408,1.125115546,4.6763578,5,9725,0.005689454,7,8.1,-0.136011869
0.000755298,0.00248139,192,585684,0.001567652,172.6883381,304.7235873,257.7784639,53.52375078,21.87786195,21.6,5006.5,541.0,4.17484146,-9298.817802,4.839365079,9.73e-05,0.487564043,1.772671397,4,3260,0.000601058,4,4.0,-0.410521662
0.001032437,0.009925558,2864,8202285,0.01531873,346.1282728,347.6089324,1007.541216,809.5326468,482.2763026,81.2,20081.75,1802.5,14.41725126,-6861.12446,19.811572,9.95e-05,1.221285515,7.810845604,5,12649,0.008561308,9,12.1,0.256117565
0.001272477,0.008064516,2327,6957360,0.004290285,339.1909856,340.5264653,832.2888676,808.7030051,163.0271908,79.4,18428.5,1705.0,14.36213679,-7095.66715,17.71029148,9.93e-05,1.211672817,6.285650384,5,12061,0.007335996,8,10.6,0.073795435
0.000222409,0.00248139,280,1133440,0.000111927,200.5013601,305.4610477,322.0658794,152.2096615,8.127442002,30.4,7054.0,705.0,5.217770771,-9266.680952,4.825364635,9.71e-05,0.726788721,1.78450564,4,4879,0.000985686,4,4.0,-0.564367816
0.002032664,0.016129032,7956,27761535,0.015902972,503.8432947,386.8421453,1688.571381,3284.266144,802.8444588,138.0,38173.0,3291.0,27.68282039,-6415.863563,37.67113868,0.000101092,1.564100176,13.57260842,6,23055,0.034507988,11,18.8,0.441176524
0.000112371,0.008064516,2249,6673128,0.009979856,334.3700407,340.6051807,798.5439896,676.197014,256.9271858,77.0,16935.75,1712.5,12.99080291,-7080.650309,17.04872614,9.92e-05,1.197757157,6.280019129,5,11397,0.006222601,9,10.6,0.08849
0.000904128,0.004962779,664,1483573,0.006151058,208.9649572,310.3933462,369.1207995,115.5111473,58.73291146,38.0,6393.5,736.0,5.436319014,-8045.077181,11.08161172,9.7e-05,0.559431765,3.579241307,4,4589,0.001082811,6,7.1,-0.021249339
0.000307014,0.003722084,438,1070848,0.00122645,193.3916426,304.3115799,330.5591417,118.0802291,20.58060587,32.8,5988.0,654.0,5.07916592,-8440.858831,7.62967477,9.66e-05,0.543989825,2.648274748,4,4339,0.000930555,6,6.0,-0.282537024
0.000617382,0.005583127,747,1392896,0.003206801,195.9269064,304.9606542,387.5071188,167.7939433,96.88124891,38.6,6918.5,650.0,6.362301602,-7857.879595,12.3081241,9.62e-05,0.596854287,3.945658909,4,4819,0.001506149,6,7.2,0.063562092
0.000967489,0.004342432,511,1133523,0.000522508,189.5486461,303.0624968,343.6278541,141.9483631,31.08182246,33.4,6639.0,635.0,5.979087098,-8264.363579,9.586118326,9.63e-05,0.577872523,3.067927162,4,4474,0.001202509,6,6.4,-0.103098291
0.001020991,0.006823821,1210,2617120,0.001979965,234.6522126,313.8038222,567.1637015,340.8891592,125.3585333,50.6,10565.75,860.0,9.353598939,-7416.597748,14.87416361,9.68e-05,0.823700333,4.945078924,4,6973,0.003048455,7,8.9,0.120468214
0.000682879,0.000620347,9,13490,0.0,66.15396371,247.811696,33.74080343,2.745554888,1.0,4.2,384.75,23.0,0.433492172,-16242.90838,1.166666667,8.46e-05,0.043251765,0.361045187,1,359,8.21e-06,1,1.0,-0.8
0.000329575,0.001861042,48,38368,0.000104019,75.43630866,252.0632577,74.14961609,7.014033213,5.933333333,8.2,777.5,64.0,0.902636953,-11443.04105,3.566666667,8.48e-05,0.084479238,1.096191878,2,655,4.14e-05,2,2.7,-0.183333333
0.000424031,0.003722084,360,920808,0.001740426,187.0893471,305.9715578,290.7485067,86.018558,53.97115385,27.6,6266.0,468.0,4.974558418,-8452.108285,7.647368421,9.71e-05,0.517674035,2.670285426,3,3789,0.001184854,5,5.4,-0.17263129
0.000682879,0.000620347,9,13490,0.0,66.15396371,247.811696,33.74080343,2.745554888,1.0,4.2,384.75,23.0,0.433492172,-16242.90838,1.166666667,8.46e-05,0.043251765,0.361045187,1,359,8.21e-06,1,1.0,-0.8
0.000471303,0.00248139,104,119556,6.02e-05,92.60054751,253.8100912,93.75393566,19.40665923,6.678571429,12.8,1727.0,227.0,1.967023754,-10022.80018,5.509090909,8.32e-05,0.246569453,1.467390004,4,1099,0.000154917,4,4.0,-0.194444444
0.000751664,0.000620347,6,4823,0.0,48.35931169,225.559733,21.19141409,2.134161584,1.0,3.0,317.0,15.0,0.302984486,-16601.80315,1.2,7.75e-05,0.02478951,0.328048571,1,187,5.07e-06,1,1.0,-0.714285714
0.000814195,0.001861042,48,58498,0.001284424,90.4708306,264.6418273,75.04425237,6.082355443,9.057142857,8.2,1097.75,89.5,1.15903049,-12077.99552,3.366666667,8.81e-05,0.088019061,1.153985184,2,740,5.08e-05,2,2.7,-0.111111111
0.0005615,0.001240695,18,6912,0.0,43.00230794,212.4574262,24.27412671,3.396264174,2.0,4.8,231.75,33.0,0.306291426,-13889.24963,2.733333333,7.29e-05,0.047045968,0.615196579,2,162,3.15e-06,2,2.0,-0.380952381
0.000122168,0.003101737,180,234345,0.000136299,108.4213795,259.5671571,148.5968424,41.30885403,13.42770563,17.4,2846.75,293.0,3.132858013,-9273.614278,7.20988456,8.39e-05,0.277686217,1.871912689,4,1722,0.000339439,4,4.4,-0.133852259
0.000620347,0.000620347,3,1100,0.0,41.02696074,222.8242726,12.37299084,1.684994234,1.0,1.8,89.5,6.75,0.101425961,-18389.40341,1.0,7.72e-05,0.013406901,0.323544408,1,94,1.13e-06,1,1.0,-0.5
0.000526309,0.003722084,228,392232,0.003459457,143.5266723,297.0658807,190.7251182,41.14739023,35.60119048,18.8,3255.25,279.0,3.15111963,-8963.234611,7.174175824,9.7e-05,0.347475906,2.583491026,3,2053,0.000452644,4,5.1,0.084126984
0.001345684,0.00248139,156,492058,0.000847213,154.1961953,283.6209256,197.5933773,41.54654338,10.15053763,18.0,4136.0,359.25,2.582501523,-10466.0321,5.573891626,8.86e-05,0.333062234,1.655489496,3,2753,0.000414296,3,3.7,-0.106060606
0.001069503,0.00248139,176,635634,0.000493713,169.3608944,292.0806581,250.8973206,57.73541983,11.36265885,20.0,5202.0,423.0,3.522485758,-9945.503219,5.685002737,9.14e-05,0.394511125,1.707249651,3,3226,0.000581832,3,3.7,-0.202214452
0.001054123,0.013027295,5019,16781820,0.02069635,431.4201252,370.492099,1254.173031,1624.997411,964.0382662,108.2,28054.25,2844.0,20.56896206,-6590.410086,27.26994229,0.000100361,1.379413135,10.68243992,6,16860,0.019248363,9,15.6,0.373033592
9.28e-05,0.004342432,644,2054880,0.005066605,234.5945358,314.4017234,440.4825146,239.7686168,41.31694992,41.0,9505.0,873.0,7.587094694,-8099.764975,9.650664852,9.7e-05,0.876511053,3.197514065,4,6055,0.00219233,6,6.4,-0.179487179
0.000627535,0.000620347,29,275100,0.0,139.9624991,277.1079874,142.6468186,25.51185967,1.0,12.2,3421.5,103.75,1.84707463,-15226.36691,1.073891626,8.82e-05,0.266038479,0.407952521,1,2201,0.000143532,1,1.0,-0.933333333
0.000325569,0.004342432,924,4136800,0.002478951,309.5584729,333.9233976,662.4100656,424.7368347,69.69034825,57.0,15417.0,1651.25,9.270090645,-7803.036218,8.042468838,9.96e-05,1.109695102,3.390512638,5,9600,0.003779118,7,6.7,-0.408522074
0.000627535,0.000620347,29,275100,0.0,139.9624991,277.1079874,142.6468186,25.51185967,1.0,12.2,3421.5,103.75,1.84707463,-15226.36691,1.073891626,8.82e-05,0.266038479,0.407952521,1,2201,0.000143532,1,1.0,-0.933333333
0.001237233,0.009305211,2130,5571430,0.007136694,295.8863744,320.5479996,661.222428,268.7078472,480.4593426,65.8,12492.0,1223.0,9.896023073,-7107.315631,20.70151955,9.04e-05,0.739052703,6.825259533,4,8270,0.003792982,7,11.1,0.296509706
0.001071509,0.001861042,120,485300,0.000466018,158.098267,283.0898998,201.908054,37.43644878,12.13333333,17.8,4337.0,387.0,2.829070976,-10493.22333,3.669129721,8.85e-05,0.373770198,1.24402648,3,2794,0.00036267,3,3.0,-0.451785714
0.00037454,0.00248139,208,700786,0.000327418,170.7759788,286.3888533,261.8216219,55.47693977,7.153897849,23.2,5013.0,419.25,3.40268353,-9718.517589,4.789276241,8.87e-05,0.463802802,1.672507497,3,3344,0.000515216,4,3.7,-0.371746881
0.001392217,0.008064516,1326,3464350,0.006930407,242.3765904,309.9917108,506.7639338,166.9105541,188.8664435,48.6,8640.75,957.0,7.008609509,-7731.445941,17.85155993,8.97e-05,0.648722726,5.722878975,4,6326,0.002033609,5,9.7,0.412756898
0.000514546,0.003722084,348,933859,0.002980311,180.11095,290.5002326,286.3544463,59.8899504,26.65229501,26.8,5226.0,456.0,3.621729784,-9158.380689,7.594038146,8.89e-05,0.479997134,2.531427709,3,3521,0.000653781,4,5.1,0.001966455
0.000736035,0.008064516,1482,3417350,0.005859765,249.2082918,307.7657238,542.0901644,210.042899,224.3412872,53.4,9805.25,952.0,7.902386156,-7304.508503,17.19826725,8.95e-05,0.637615994,5.709178473,4,6470,0.002700476,6,9.7,0.262960506
0.000763793,0.00248139,200,644400,0.0,163.9721968,283.589626,259.3300319,71.21797636,4.0,22.4,5417.5,525.0,3.706133782,-9744.569191,5.708812261,8.84e-05,0.493382537,1.654529222,4,3478,0.000633802,4,4.0,-0.368881119
0.000670382,0.005583127,774,1854043,0.002108281,212.9536418,297.6338054,401.7837618,139.4768959,67.88253968,39.8,7523.5,772.0,5.92945792,-8028.439435,13.72467418,8.91e-05,0.5781484,3.8582973,4,5184,0.001543292,5,7.5,0.113412316
0.000153208,0.004962779,632,1513630,0.001571491,200.2103539,293.4997717,383.8107632,136.7090351,45.10145471,36.4,7425.0,699.0,5.521285515,-8204.648677,11.13721719,8.88e-05,0.560184157,3.390570166,4,4972,0.001416863,5,6.8,0.038869033
0.000763793,0.00248139,200,644400,0.0,163.9721968,283.589626,259.3300319,71.21797636,4.0,22.4,5417.5,525.0,3.706133782,-9744.569191,5.708812261,8.84e-05,0.493382537,1.654529222,4,3478,0.000633802,4,4.0,-0.368881119
0.001276929,0.000620347,4,2000,0.0,40.40412128,218.1336035,14.23228571,1.865364278,1.0,2.2,138.0,10.0,0.17325069,-17860.61742,1.5,7.53e-05,0.017201104,0.316635547,1,108,1.1e-06,1,1.0,-0.6
0.000557331,0.001240695,34,62160,0.0,84.27435848,244.4101172,72.36510674,9.97626432,2.0,8.0,1468.5,92.0,1.461706854,-12290.6871,2.623015873,7.98e-05,0.107488087,0.713407229,2,725,8.34e-05,2,2.0,-0.618181818
0.000983588,0.00248139,84,90055,0.000713549,96.8937666,261.957515,100.4195536,9.602891451,10.11428571,10.8,1143.75,150.0,1.259990685,-10344.88107,5.778571429,8.53e-05,0.124943571,1.519806136,3,893,8.63e-05,3,3.7,-0.077777778
0.000677183,0.001240695,24,15810,0.0,62.71839835,232.1383326,38.6795119,3.965520241,2.0,6.0,447.0,48.0,0.391035792,-12974.23126,2.511904762,7.71e-05,0.063738311,0.67488475,2,371,1.29e-05,2,2.0,-0.466666667
0.002605907,0.009305211,2355,6002313,0.007047685,306.903183,356.0687957,754.8808074,953.4279975,163.4691866,71.8,18389.75,1713.0,14.32297302,-7012.006577,22.51315911,0.000108778,1.192425925,7.468186086,6,10446,0.011631716,9,11.4,0.279246092
0.000666346,0.001861042,87,178465,0.0,111.3509821,274.9897664,129.0804135,38.03573315,3.0,13.4,2989.25,206.25,2.770448927,-10812.28459,4.465800866,9.29e-05,0.263007416,1.203293421,3,1684,0.000342709,3,3.0,-0.412698413
0.000666346,0.001861042,87,178465,0.0,111.3509821,274.9897664,129.0804135,38.03573315,3.0,13.4,2989.25,206.25,2.770448927,-10812.28459,4.465800866,9.29e-05,0.263007416,1.203293421,3,1684,0.000342709,3,3.0,-0.412698413
0.000620786,0.006823821,1133,2773966,0.002701849,231.5362953,316.7923353,512.8077369,382.263995,122.8268398,47.8,11134.0,1070.0,9.156755401,-7530.784279,15.09223326,9.7e-05,1.052008169,4.953320089,5,6800,0.004212937,6,8.9,0.228589079
0.000613449,0.001240695,40,106099,0.0,103.3136022,274.0585907,92.21898616,17.55834034,2.0,9.2,2019.75,123.5,1.679767833,-12233.56962,2.547619048,9.32e-05,0.152499015,0.801910407,2,1133,0.000149942,2,2.0,-0.596638655
0.000629366,0.001240695,54,163260,0.0,115.223688,276.618625,131.5641918,33.18822184,2.0,12.0,3439.5,143.5,2.559066318,-11786.50348,2.444588745,9.33e-05,0.228615958,0.811255457,2,1684,0.000307903,2,2.0,-0.739495798
0.001544516,0.006823821,1573,4624752,0.005917912,301.9655971,352.9287153,750.5964894,796.5779032,85.01648114,63.8,18403.5,1699.5,12.84593171,-7177.228109,14.64654561,0.000109278,1.15775859,5.516258158,6,10242,0.008838625,7,9.5,0.021274743
8.3e-05,0.003722084,588,2095709,0.000317128,232.5732984,311.1727376,463.4847915,360.2549792,31.88108453,42.8,12118.5,1323.0,8.472000287,-8171.113692,7.758755623,9.66e-05,1.040614811,2.699597974,6,7165,0.003267873,6,6.0,-0.377080797
0.000235477,0.008064516,2041,5204528,0.004311327,307.2118445,352.9747982,684.1768591,886.7305062,113.0231783,70.6,17763.25,1701.0,15.70973451,-7107.041556,19.22718719,0.00010879,1.184837519,6.476330653,6,9636,0.011260186,9,10.3,0.100849461
0.001163456,0.012406948,4060,11073356,0.024998662,370.7997706,375.3378294,1096.921526,1686.174112,602.5632038,93.2,26110.75,2164.5,20.17672244,-6639.348437,29.31939018,0.000109951,1.341682491,10.33075049,6,14108,0.020343366,10,14.6,0.374764955
0.000200967,0.005583127,774,1244893,0.000133881,178.2415885,294.5633729,355.7249111,347.7446087,45.00659265,39.8,9864.25,826.5,10.54071513,-7882.431402,14.13324453,9.4e-05,1.029475834,3.776510842,6,4579,0.003900073,6,7.8,0.003315106
0.000180183,0.006203474,980,1908216,0.002106432,213.3748472,325.1051885,404.0985113,429.9335607,56.49324722,45.2,11070.75,1038.0,11.70226792,-7609.959849,15.57662571,0.000105219,1.057561535,4.623055381,6,5482,0.005838683,6,8.2,0.063128771
