EHCC Value,Improved Gravity Index Values,Eigenvector Centrality,PageRank Centrality,Global Relative Change in Avg Degree,Node H-Index,Closeness Centrality,Coreness Centrality,I-GSM Values,Volume Centrality,Laplacian Centrality,EIGSM Values,HCC Value,Clustering Coefficient,Local Gravity Model Centrality,CLC Values,Global Relative Change in Avg Clustering,MCGM Values,Leverage Centrality,GSM,Eccentricity Centrality,Extended Improved Gravity Index Values,Extended Degree,Societal Capital Scores,DNC Scores
0.552682927,4.0,3.7e-08,0.000534449,0.000196369,1,5.11e-05,2,14.91134373,7,8,18.69543655,0.190894309,0.0,3,13.0,0.000963391,0.140000229,-0.5,109.7912066,0.028571429,12.0,1.8,4,1.0
0.215121951,2.5,0.000102616,0.000596013,0.000196369,1,4.89e-05,1,14.78173044,4,6,18.13240623,0.079837398,0.0,2,6.0,0.000963391,0.07554338,-0.333333333,111.0430079,0.02,3.5,1.4,3,1.0
0.381463415,3.5,0.000411538,0.001064627,0.000570652,1,5.15e-05,2,18.13240623,5,12,37.57717374,0.135284553,0.0,6,11.0,0.000963391,0.175704243,0.166666667,120.3880658,0.020408163,7.5,2.4,5,2.0
0.441626016,3.25,0.001342774,0.00051557,0.000196369,1,5.97e-05,1,29.28949771,7,6,42.9747735,0.079837398,0.0,2,19.0,0.000963391,0.102574923,-0.333333333,151.6955216,0.02173913,9.75,1.4,3,1.0
0.53902439,5.0,4.96e-14,0.000952105,0.000570652,2,3.34e-05,2,11.97549181,8,14,24.57872539,0.179674797,0.0,8,18.0,0.000963391,0.225,0.0,76.23047843,0.021276596,10.5,2.8,6,2.0
0.51902439,5.0,1.33e-14,0.000991175,0.000570652,2,3.23e-05,2,10.80114959,8,14,21.73192336,0.17300813,0.0,8,15.0,0.000963391,0.225,0.0,72.26146105,0.020833333,9.75,2.8,6,2.0
0.474634146,4.75,3.54e-15,0.001034015,0.000570652,2,3.13e-05,2,9.756431546,7,14,18.79971989,0.166341463,0.0,8,14.0,0.000963391,0.2175,0.0,68.78400326,0.020408163,8.5,2.8,6,2.0
0.381463415,3.5,9.42e-16,0.001109229,0.000570652,1,3.03e-05,2,7.998570296,5,12,16.35287911,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,65.54930467,0.02,7.25,2.4,5,2.0
0.215121951,2.5,2.35e-16,0.000614111,0.000196369,1,2.94e-05,1,6.596447566,4,6,7.998570296,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,62.12510416,0.019607843,3.5,1.4,3,1.0
0.319512195,2.75,1.03e-15,0.000591129,0.000196369,1,3.04e-05,1,7.74867812,5,6,10.43532975,0.079837398,0.0,2,8.0,0.000963391,0.08,-0.333333333,65.83058994,0.02,5.0,1.4,3,1.0
0.63902439,5.0,4.12e-15,0.001054139,0.000570652,1,3.14e-05,2,10.43532975,8,14,20.93814624,0.239674797,0.0,8,17.0,0.000963391,0.225,0.066666667,69.99726447,0.020408163,9.75,2.8,6,2.0
1.076260163,7.0,1.55e-14,0.001428607,0.001337674,2,3.24e-05,3,13.18946812,10,24,35.12672136,0.319512195,0.0,18,27.0,0.000963391,0.43,0.2,74.58355764,0.020833333,16.75,4.2,9,3.0
0.63902439,5.0,4.12e-15,0.001054139,0.000570652,1,3.14e-05,2,10.43532975,8,14,20.93814624,0.239674797,0.0,8,17.0,0.000963391,0.225,0.066666667,69.99726447,0.020408163,9.75,2.8,6,2.0
0.319512195,2.75,1.03e-15,0.000591129,0.000196369,1,3.04e-05,1,7.74867812,5,6,10.43532975,0.079837398,0.0,2,8.0,0.000963391,0.08,-0.333333333,65.83058994,0.02,5.0,1.4,3,1.0
0.319512195,2.75,2.76e-19,0.000608286,0.000196369,1,2.51e-05,1,5.902564295,5,6,8.007079213,0.079837398,0.0,2,7.0,0.000963391,0.08,-0.333333333,52.94876492,0.01754386,4.75,1.4,3,1.0
0.614634146,4.75,1.11e-18,0.001088378,0.000570652,1,2.58e-05,2,8.007079213,7,14,15.16784419,0.239674797,0.0,8,16.0,0.000963391,0.2175,0.066666667,55.72707679,0.017857143,8.5,2.8,6,2.0
1.003089431,5.75,4.16e-18,0.001516082,0.001337674,2,2.65e-05,3,9.265279899,8,22,25.53922954,0.295121951,0.0,15,21.0,0.000963391,0.37,0.3,58.49075133,0.018181818,15.0,3.8,8,3.0
0.48601626,4.0,1.04e-18,0.000572651,0.000196369,1,2.58e-05,1,7.359872303,7,8,9.265279899,0.190894309,0.0,3,12.0,0.000963391,0.11,-0.5,55.05976818,0.017857143,5.75,1.8,4,1.0
0.832195122,6.25,1.45e-17,0.000984648,0.000570652,2,2.72e-05,2,10.17227802,10,16,19.10515534,0.277398374,0.0,10,21.0,0.000963391,0.27,-0.1,60.27057471,0.018518519,11.0,3.2,7,2.0
0.803414634,5.25,5.41e-17,0.000972011,0.000570652,2,2.8e-05,2,9.839875443,9,14,20.43384057,0.259674797,0.0,8,17.0,0.000963391,0.2325,0.0,62.52877047,0.018867925,11.25,2.8,6,2.0
0.215121951,2.5,3.77e-22,0.000617462,0.000196369,1,2.23e-05,1,4.861777579,4,6,5.972729715,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,46.07056838,0.016129032,3.5,1.4,3,1.0
0.381463415,3.5,1.5100000000000002e-21,0.001116829,0.000570652,1,2.28e-05,2,5.972729715,5,12,12.20450354,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,48.18765757,0.016393443,7.25,2.4,5,2.0
0.474634146,4.75,5.680000000000001e-21,0.001045855,0.000570652,2,2.34e-05,2,7.342725962,7,14,13.81099282,0.166341463,0.0,8,14.0,0.000963391,0.2175,0.0,49.87938641,0.016666667,8.5,2.8,6,2.0
0.51902439,5.0,2.13e-20,0.001011067,0.000570652,2,2.39e-05,2,7.838263103,8,14,15.50869102,0.17300813,0.0,8,15.0,0.000963391,0.225,0.0,51.48912422,0.016949153,9.75,2.8,6,2.0
0.53902439,5.0,7.95e-20,0.000987236,0.000570652,2,2.45e-05,2,8.165965059,8,14,16.28605513,0.179674797,0.0,8,16.0,0.000963391,0.225,0.0,53.11217005,0.017241379,10.0,2.8,6,2.0
0.55902439,5.0,2.98e-19,0.000977374,0.000570652,2,2.52e-05,2,8.447792029,8,14,16.8937733,0.186341463,0.0,8,16.0,0.000963391,0.225,0.0,54.79669811,0.01754386,10.0,2.8,6,2.0
0.57902439,5.0,1.11e-18,0.000968441,0.000570652,2,2.58e-05,2,8.727808238,8,14,17.48021918,0.19300813,0.0,8,16.0,0.000963391,0.225,0.0,56.57824853,0.017857143,10.0,2.8,6,2.0
0.59902439,5.0,4.16e-18,0.000964934,0.000570652,2,2.65e-05,2,9.032427151,8,14,18.11440814,0.199674797,0.0,8,16.0,0.000963391,0.225,0.0,58.49100828,0.018181818,10.0,2.8,6,2.0
0.61902439,5.0,1.56e-17,0.000959904,0.000570652,2,2.73e-05,2,9.386599906,8,14,18.85585701,0.206341463,0.0,8,16.0,0.000963391,0.225,0.0,60.57423064,0.018518519,10.0,2.8,6,2.0
0.63902439,5.0,5.83e-17,0.000955531,0.000570652,2,2.81e-05,2,9.823429856,8,14,19.7844231,0.21300813,0.0,8,16.0,0.000963391,0.225,0.0,62.87872705,0.018867925,10.0,2.8,6,2.0
0.65902439,5.0,2.18e-16,0.000947917,0.000570652,2,2.89e-05,2,10.39782319,8,14,21.04267805,0.219674797,0.0,8,16.0,0.000963391,0.225,0.0,65.47675833,0.019230769,10.0,2.8,6,2.0
0.215121951,2.5,2.38e-07,0.000609735,0.000196369,1,4.45e-05,1,11.66300242,4,6,14.08007495,0.079837398,0.0,2,7.0,0.000963391,0.075001258,-0.333333333,97.35228833,0.019607843,3.75,1.4,3,1.0
0.319512195,2.75,0.000207966,0.000529556,0.000196369,1,5.77e-05,1,23.61371213,5,6,32.14188848,0.079837398,0.0,2,11.0,0.000963391,0.08613081,-0.333333333,139.6220855,0.02173913,6.0,1.4,3,1.0
1.700813008,15.0,0.000440809,0.000755317,0.000570652,2,6.07e-05,4,34.94358126,15,16,80.36852527,0.490731707,0.0,10,43.0,0.000963391,0.525201224,-0.1,159.8548445,0.021276596,44.0,3.2,7,2.0
0.619349593,3.5,0.000339288,0.000497017,0.000196369,1,6.18e-05,1,29.81178188,8,6,44.49321099,0.079837398,0.0,2,20.0,0.000963391,0.101906063,-0.333333333,154.8043886,0.021276596,11.5,1.4,3,1.0
0.93902439,10.0,2.7e-09,0.00091694,0.000570652,2,4.49e-05,4,14.10319159,8,14,30.12993251,0.31300813,0.0,8,17.0,0.000963391,0.40000003,0.0,99.85054609,0.026315789,20.5,2.8,6,2.0
0.93902439,10.0,7.29e-09,0.000910764,0.000570652,2,4.68e-05,4,14.97436145,8,14,30.9516003,0.31300813,0.0,8,18.0,0.000963391,0.40000008,0.0,103.9395623,0.027027027,21.0,2.8,6,2.0
1.494146341,13.0,1.04e-07,0.000798211,0.000570652,2,5.13e-05,4,18.25510735,11,16,45.23307246,0.457398374,0.0,10,34.0,0.000963391,0.460000993,-0.1,113.5651651,0.028571429,38.0,3.2,7,2.0
1.187804878,6.5,0.000350753,0.000441464,0.000196369,1,6.96e-05,2,35.27739385,14,10,53.30485888,0.275284553,0.0,4,47.0,0.000963391,0.202462069,-0.6,167.2953532,0.025641026,37.5,2.2,5,1.0
1.138699187,14.0,2.99e-05,0.000819558,0.000570652,2,5.64e-05,4,27.33587607,13,16,59.49212909,0.344065041,0.0,10,30.0,0.000963391,0.500346791,-0.1,141.0970383,0.020408163,32.5,3.2,7,2.0
1.196260163,17.0,1.01e-05,0.000821808,0.000570652,2,5.49e-05,4,28.02793734,16,18,59.91721279,0.361788618,0.0,12,41.0,0.000963391,0.560121522,-0.166666667,137.9756699,0.02,38.5,3.6,8,2.0
0.894308943,6.75,2.8e-06,0.000933611,0.000570652,1,5.13e-05,3,23.70170138,12,16,49.76090735,0.324065041,0.0,10,34.0,0.000963391,0.330025537,0.0,127.1823992,0.019230769,27.5,3.2,7,2.0
1.158373984,9.5,2.82e-06,0.000858786,0.000570652,2,5.13e-05,3,26.33025244,17,20,53.35195376,0.372845528,0.0,14,44.0,0.000963391,0.427528313,-0.266666667,128.0304372,0.019230769,31.0,4.0,9,2.0
0.403902439,3.0,7.02e-07,0.000541575,0.000196369,1,4.87e-05,1,17.17957064,6,6,23.70170138,0.079837398,0.0,2,11.0,0.000963391,0.090003826,-0.333333333,115.5192353,0.018867925,6.75,1.4,3,1.0
1.122926829,6.5,8.16e-07,0.001360973,0.001337674,2,4.88e-05,3,20.77061705,11,22,60.82639106,0.295121951,0.0,15,28.0,0.000963391,0.410008724,0.3,117.9259156,0.018867925,19.75,3.8,8,3.0
0.319512195,2.75,9.42e-07,0.000544462,0.000196369,1,5.07e-05,1,19.00838364,5,6,25.60676087,0.079837398,0.0,2,11.0,0.000963391,0.085005066,-0.333333333,123.1277802,0.019230769,5.75,1.4,3,1.0
0.970081301,10.5,1.04e-07,0.000887958,0.000570652,2,5.16e-05,4,20.2355428,9,14,42.80908867,0.31300813,0.0,8,21.0,0.000963391,0.410001145,0.0,122.7901157,0.020833333,24.5,2.8,6,2.0
0.93902439,10.0,2.88e-08,0.000909361,0.000570652,2,4.94e-05,4,18.47625534,8,14,38.58483417,0.31300813,0.0,8,18.0,0.000963391,0.400000314,0.0,117.0570101,0.020408163,21.0,2.8,6,2.0
0.963414634,10.5,1.05e-08,0.000908972,0.000570652,2,4.82e-05,4,18.34929136,9,14,38.66798377,0.31300813,0.0,8,19.0,0.000963391,0.410000115,0.0,115.161134,0.02,23.5,2.8,6,2.0
0.319512195,2.75,2.73e-09,0.000561845,0.000196369,1,4.33e-05,1,13.30587131,5,6,17.62996443,0.079837398,0.0,2,9.0,0.000963391,0.085000015,-0.333333333,100.3989618,0.018518519,5.25,1.4,3,1.0
1.120650407,9.25,5.81e-09,0.000893196,0.000570652,2,4.2e-05,3,20.3562864,16,20,39.81628937,0.386178862,0.0,14,45.0,0.000963391,0.420000058,-0.214285714,103.4282684,0.017857143,28.25,4.0,9,2.0
1.076260163,9.0,5.81e-09,0.000934284,0.000570652,2,4.2e-05,3,19.93672105,15,20,38.18041812,0.386178862,0.0,14,43.0,0.000963391,0.412500057,-0.214285714,103.1541953,0.017857143,26.75,4.0,9,2.0
0.867804878,7.0,5.41e-09,0.00049306,0.000196369,1,4.2e-05,2,18.20061244,13,12,24.30338905,0.31300813,0.0,5,34.0,0.000963391,0.210000038,-0.666666667,102.2366459,0.017857143,22.5,2.6,6,1.0
0.738861789,5.75,1.57e-09,0.000943765,0.000570652,2,4.02e-05,2,15.51290031,11,14,33.80895113,0.179674797,0.0,8,21.0,0.000963391,0.255000013,0.0,95.69645481,0.01754386,14.25,2.8,6,2.0
0.601300813,4.25,1.56e-09,0.001043906,0.000570652,1,4.02e-05,2,13.87702907,8,12,30.87511668,0.135284553,0.0,6,15.0,0.000963391,0.202500012,0.166666667,95.04702053,0.01754386,11.5,2.4,5,2.0
0.51902439,5.0,4.22e-10,0.000983044,0.000570652,2,3.86e-05,2,13.45266472,8,14,27.43663297,0.17300813,0.0,8,18.0,0.000963391,0.225000003,0.0,89.70298719,0.017241379,10.5,2.8,6,2.0
0.474634146,4.75,1.14e-10,0.001032491,0.000570652,2,3.72e-05,2,11.92373266,7,14,23.28806474,0.166341463,0.0,8,14.0,0.000963391,0.217500001,0.0,84.61157331,0.016949153,8.5,2.8,6,2.0
0.381463415,3.5,3.06e-11,0.001104879,0.000570652,1,3.58e-05,2,9.835400017,5,12,20.10667411,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,80.02648032,0.016666667,7.25,2.4,5,2.0
0.215121951,2.5,7.69e-12,0.000614065,0.000196369,1,3.45e-05,1,8.182941453,4,6,9.835400017,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,75.44433965,0.016393443,3.5,1.4,3,1.0
0.215121951,2.5,2.54e-14,0.000617477,0.000196369,1,3.2e-05,1,6.458994635,4,6,7.727294121,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,65.16889842,0.017857143,3.5,1.4,3,1.0
0.381463415,3.5,1.02e-13,0.0011167,0.000570652,1,3.31e-05,2,7.727294121,5,12,15.73425237,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,68.46769243,0.018181818,7.25,2.4,5,2.0
0.474634146,4.75,3.83e-13,0.001045883,0.000570652,2,3.43e-05,2,9.275257734,7,14,17.70263395,0.166341463,0.0,8,14.0,0.000963391,0.2175,0.0,71.4608142,0.018518519,8.5,2.8,6,2.0
0.51902439,5.0,1.43e-12,0.001010787,0.000570652,2,3.56e-05,2,9.975339827,8,14,19.81509084,0.17300813,0.0,8,15.0,0.000963391,0.225,0.0,74.5096262,0.018867925,9.75,2.8,6,2.0
0.53902439,5.0,5.36e-12,0.000987193,0.000570652,2,3.69e-05,2,10.53983311,8,14,21.07349176,0.179674797,0.0,8,16.0,0.000963391,0.225,0.0,77.73131123,0.019230769,10.0,2.8,6,2.0
0.55902439,5.0,2e-11,0.000976671,0.000570652,2,3.84e-05,2,11.09815194,8,14,22.24435664,0.186341463,0.0,8,16.0,0.000963391,0.225,0.0,81.20104428,0.019607843,10.0,2.8,6,2.0
0.57902439,5.0,7.5e-11,0.000967964,0.000570652,2,4e-05,2,11.70452353,8,14,23.49818428,0.19300813,0.0,8,16.0,0.000963391,0.225000001,0.0,84.98829978,0.02,10.0,2.8,6,2.0
0.59902439,5.0,2.81e-10,0.00096309,0.000570652,2,4.17e-05,2,12.40003234,8,14,24.93751513,0.199674797,0.0,8,16.0,0.000963391,0.225000002,0.0,89.17099259,0.020408163,10.0,2.8,6,2.0
0.61902439,5.0,1.05e-09,0.000957672,0.000570652,2,4.35e-05,2,13.2329916,8,14,26.68110693,0.206341463,0.0,8,16.0,0.000963391,0.225000009,0.0,93.84681009,0.020833333,10.0,2.8,6,2.0
0.603414634,5.25,7.94e-10,0.000953745,0.000570652,2,4.39e-05,2,14.71623427,9,14,30.73474139,0.17300813,0.0,8,18.0,0.000963391,0.240000007,0.0,97.5763865,0.025641026,11.5,2.8,6,2.0
0.215121951,2.5,1.41e-11,0.000607966,0.000196369,1,3.86e-05,1,8.765482864,4,6,10.5433514,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,80.90423965,0.023809524,3.5,1.4,3,1.0
0.381463415,3.5,5.64e-11,0.001094458,0.000570652,1,4.03e-05,2,10.5433514,5,12,21.59108903,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,86.0766935,0.024390244,7.25,2.4,5,2.0
0.474634146,4.75,2.12e-10,0.001012209,0.000570652,2,4.2e-05,2,12.82560617,7,14,25.25958567,0.166341463,0.0,8,15.0,0.000963391,0.217500002,0.0,91.4225022,0.025,8.75,2.8,6,2.0
0.79902439,5.0,2.02e-16,0.000957493,0.000570652,2,2.89e-05,2,10.26156255,8,14,20.80734994,0.266341463,0.0,8,17.0,0.000963391,0.225,0.0,65.11309808,0.019230769,10.25,2.8,6,2.0
0.81902439,5.0,7.57e-16,0.00094582,0.000570652,2,2.97e-05,2,10.9674745,8,14,22.33018202,0.27300813,0.0,8,16.0,0.000963391,0.225,0.0,68.09120648,0.019607843,10.0,2.8,6,2.0
0.83902439,5.0,2.83e-15,0.000924383,0.000570652,2,3.07e-05,2,12.06861947,8,14,25.01930544,0.279674797,0.0,8,19.0,0.000963391,0.225,0.0,71.62947036,0.02,10.75,2.8,6,2.0
0.67902439,5.0,8.15e-16,0.000935383,0.000570652,2,2.98e-05,2,11.21924819,8,14,22.96253963,0.226341463,0.0,8,17.0,0.000963391,0.225,0.0,68.48109354,0.019607843,10.25,2.8,6,2.0
0.723414634,5.25,3.05e-15,0.000913664,0.000570652,2,3.07e-05,2,12.56471644,9,14,26.81853243,0.23300813,0.0,8,21.0,0.000963391,0.2325,0.0,72.0891807,0.02,12.25,2.8,6,2.0
0.603414634,5.25,3.05e-15,0.000955889,0.000570652,2,3.07e-05,2,12.21374465,9,14,25.94226946,0.17300813,0.0,8,20.0,0.000963391,0.2325,0.0,71.60671107,0.02,12.0,2.8,6,2.0
0.215121951,2.5,0.001812231,0.000568795,0.000196369,1,5.51e-05,1,21.05546125,4,6,27.26980574,0.079837398,0.0,2,8.0,0.000963391,0.084777083,-0.333333333,132.0185859,0.021276596,4.0,1.4,3,1.0
0.563577236,4.0,0.007267891,0.001002129,0.000570652,1,5.85e-05,2,27.26980574,7,12,59.37091379,0.135284553,0.0,6,16.0,0.000963391,0.255895639,0.166666667,145.8583003,0.02173913,10.75,2.4,5,2.0
0.687804878,5.5,8.5e-06,0.000948351,0.000570652,2,6.24e-05,2,25.95334045,10,14,55.71668702,0.166341463,0.0,8,24.0,0.000963391,0.247571787,0.0,143.9734105,0.023809524,14.0,2.8,6,2.0
0.215121951,2.5,2.66e-06,0.000584642,0.000196369,1,4.72e-05,1,13.91066295,4,6,17.12389034,0.079837398,0.0,2,7.0,0.000963391,0.075014055,-0.333333333,107.5101661,0.018867925,3.75,1.4,3,1.0
0.741138211,5.5,6.98e-05,0.000996101,0.000570652,1,4.7e-05,2,18.22935781,10,14,39.08760889,0.239674797,0.0,8,25.0,0.000963391,0.240585403,0.066666667,109.460539,0.019607843,13.75,2.8,6,2.0
1.042926829,8.5,7.05e-05,0.000904589,0.000570652,2,4.7e-05,2,21.06495828,16,18,43.73730119,0.301788618,0.0,12,36.0,0.000963391,0.345659042,-0.2,110.3685553,0.019607843,18.5,3.6,8,2.0
0.403902439,3.0,6.05e-05,0.00055555,0.000196369,1,4.69e-05,1,15.6045583,6,6,21.74035758,0.079837398,0.0,2,13.0,0.000963391,0.085328642,-0.333333333,107.9213599,0.019607843,7.25,1.4,3,1.0
0.563739837,4.25,6.48e-05,0.000549056,0.000196369,1,4.69e-05,1,16.68198368,8,8,22.40202824,0.190894309,0.0,3,17.0,0.000963391,0.115378623,-0.5,108.1716006,0.019607843,8.0,1.8,4,1.0
0.563739837,4.25,6.48e-05,0.000549056,0.000196369,1,4.69e-05,1,16.68198368,8,8,22.40202824,0.190894309,0.0,3,17.0,0.000963391,0.115378623,-0.5,108.1716006,0.019607843,8.0,1.8,4,1.0
0.319512195,2.75,1.74e-05,0.000568286,0.000196369,1,4.48e-05,1,13.70927394,5,6,18.22935781,0.079837398,0.0,2,10.0,0.000963391,0.08009331,-0.333333333,101.1831591,0.019230769,5.5,1.4,3,1.0
1.12504065,7.5,2.03e-05,0.001378401,0.001337674,2,4.48e-05,3,18.35896624,12,24,51.38623782,0.319512195,0.0,18,32.0,0.000963391,0.450224361,0.2,103.7677884,0.019230769,20.0,4.2,9,3.0
0.215121951,2.5,2.39e-09,0.000583935,0.000196369,1,4.06e-05,1,11.3436604,4,6,14.22951538,0.079837398,0.0,2,8.0,0.000963391,0.075000013,-0.333333333,91.76313191,0.01754386,4.0,1.4,3,1.0
0.215121951,2.5,3.92e-10,0.000585593,0.000196369,1,3.86e-05,1,10.93839564,4,6,13.87702907,0.079837398,0.0,2,9.0,0.000963391,0.075000002,-0.333333333,88.24722167,0.017241379,4.25,1.4,3,1.0
0.215121951,2.5,5.59e-11,0.000593548,0.000196369,1,3.9e-05,1,9.312565553,4,6,11.50923413,0.079837398,0.0,2,7.0,0.000963391,0.075,-0.333333333,83.02975979,0.019607843,3.75,1.4,3,1.0
0.63902439,5.0,3.93e-09,0.000950306,0.000570652,2,4.55e-05,2,14.28107459,8,14,28.95265176,0.21300813,0.0,8,17.0,0.000963391,0.225000032,0.0,99.14929744,0.021276596,10.25,2.8,6,2.0
0.403902439,3.0,1.5e-11,0.000553551,0.000196369,1,3.69e-05,1,10.59570937,6,6,15.23707813,0.079837398,0.0,2,11.0,0.000963391,0.09,-0.333333333,83.54643187,0.019230769,6.75,1.4,3,1.0
0.563577236,4.0,1.61e-11,0.001040406,0.000570652,1,3.69e-05,2,11.50514156,7,12,25.39758072,0.135284553,0.0,6,15.0,0.000963391,0.195,0.166666667,84.34720221,0.019230769,10.5,2.4,5,2.0
0.215121951,2.5,4e-12,0.000585493,0.000196369,1,3.56e-05,1,9.082039734,4,6,11.50514156,0.079837398,0.0,2,8.0,0.000963391,0.075,-0.333333333,78.73403824,0.018867925,4.0,1.4,3,1.0
0.319512195,2.75,6.46e-11,0.000554682,0.000196369,1,3.84e-05,1,11.09224933,5,6,15.15593929,0.079837398,0.0,2,10.0,0.000963391,0.085,-0.333333333,87.57106452,0.019607843,5.5,1.4,3,1.0
0.381463415,3.5,3.9e-09,0.001066093,0.000570652,1,4.42e-05,2,13.17994273,5,12,27.3099962,0.135284553,0.0,6,11.0,0.000963391,0.17250003,0.166666667,99.30156888,0.021276596,7.5,2.4,5,2.0
0.215121951,2.5,9.74e-10,0.000596188,0.000196369,1,4.23e-05,1,10.79644426,4,6,13.17994273,0.079837398,0.0,2,6.0,0.000963391,0.075000005,-0.333333333,92.49393149,0.020833333,3.5,1.4,3,1.0
0.215121951,2.5,5.41e-17,0.000608414,0.000196369,1,2.8e-05,1,6.838948884,4,6,8.415986624,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,60.66640195,0.018867925,3.5,1.4,3,1.0
0.381463415,3.5,2.17e-16,0.001095154,0.000570652,1,2.88e-05,2,8.415986624,5,12,17.33193467,0.135284553,0.0,6,10.0,0.000963391,0.1725,0.166666667,64.21271389,0.019230769,7.25,2.4,5,2.0
0.474634146,4.75,8.15e-16,0.001013672,0.000570652,2,2.97e-05,2,10.49298578,7,14,20.62973127,0.166341463,0.0,8,15.0,0.000963391,0.2175,0.0,67.68214298,0.019607843,8.75,2.8,6,2.0
0.319512195,2.75,0.001246296,0.000527471,0.000196369,1,5.49e-05,1,22.53104135,5,6,30.4765643,0.079837398,0.0,2,10.0,0.000963391,0.091853287,-0.333333333,134.8844291,0.020833333,5.75,1.4,3,1.0
0.403902439,3.0,2.23e-05,0.000563485,0.000196369,1,6.08e-05,1,21.28777526,6,6,28.99213113,0.079837398,0.0,2,11.0,0.000963391,0.085120925,-0.333333333,135.7970315,0.025,6.75,1.4,3,1.0
0.650081301,5.25,2.4e-05,0.001002051,0.000570652,2,6.09e-05,2,23.39200323,9,14,48.97636403,0.166341463,0.0,8,19.0,0.000963391,0.232699288,0.0,136.9314561,0.025,11.75,2.8,6,2.0
0.381463415,3.5,6.38e-06,0.001085474,0.000570652,1,5.73e-05,2,18.64666065,5,12,38.64764646,0.135284553,0.0,6,12.0,0.000963391,0.172549507,0.166666667,125.9607989,0.024390244,7.75,2.4,5,2.0
0.215121951,2.5,1.59e-06,0.000605522,0.000196369,1,5.4e-05,1,15.25564322,4,6,18.64666065,0.079837398,0.0,2,6.0,0.000963391,0.075008414,-0.333333333,116.2591009,0.023809524,3.5,1.4,3,1.0
0.215121951,2.5,5.64e-07,0.000590197,0.000196369,1,5.52e-05,1,16.35415537,4,6,20.2453913,0.079837398,0.0,2,6.0,0.000963391,0.075002983,-0.333333333,120.5892088,0.022727273,3.5,1.4,3,1.0
0.381463415,3.5,2.26e-06,0.001050584,0.000570652,1,5.86e-05,2,20.2453913,5,12,42.30749582,0.135284553,0.0,6,13.0,0.000963391,0.172517549,0.166666667,131.3591001,0.023255814,8.0,2.4,5,2.0
0.215121951,2.5,2.9e-10,0.000616451,0.000196369,1,3.74e-05,1,8.773830292,4,6,10.45392494,0.079837398,0.0,2,6.0,0.000963391,0.075000002,-0.333333333,80.84138637,0.016949153,3.5,1.4,3,1.0
0.381463415,3.5,1.15e-09,0.001111283,0.000570652,1,3.9e-05,2,10.45392494,5,12,21.30768498,0.135284553,0.0,6,10.0,0.000963391,0.172500009,0.166666667,85.76001656,0.017241379,7.25,2.4,5,2.0
0.474634146,4.75,4.3e-09,0.001041005,0.000570652,2,4.06e-05,2,12.53385469,7,14,24.4104908,0.166341463,0.0,8,14.0,0.000963391,0.217500035,0.0,90.66870574,0.01754386,8.5,2.8,6,2.0
0.51902439,5.0,1.6e-08,0.000998733,0.000570652,2,4.24e-05,2,13.95656586,8,14,28.12932975,0.17300813,0.0,8,16.0,0.000963391,0.22500013,0.0,96.01979511,0.017857143,10.0,2.8,6,2.0
0.616747967,5.25,5.92e-08,0.000969405,0.000570652,2,4.43e-05,2,15.59547506,9,14,32.28149507,0.179674797,0.0,8,17.0,0.000963391,0.232500488,0.0,102.0713412,0.018181818,11.25,2.8,6,2.0
0.738861789,6.25,2.2e-07,0.000941241,0.000570652,2,4.64e-05,2,18.32492921,10,16,36.3660921,0.264065041,0.0,10,24.0,0.000963391,0.270001886,-0.1,109.1468051,0.018518519,11.75,3.2,7,2.0
0.48601626,4.0,2.05e-07,0.000529467,0.000196369,1,4.64e-05,1,16.17120941,7,8,20.77061705,0.190894309,0.0,3,15.0,0.000963391,0.110001173,-0.5,107.9551826,0.018518519,6.5,1.8,4,1.0
0.687804878,5.5,6.05e-06,0.000918449,0.000570652,2,5.37e-05,2,24.13880749,10,14,51.71388093,0.17300813,0.0,8,22.0,0.000963391,0.24755069,0.0,132.7940746,0.019607843,13.5,2.8,6,2.0
0.474634146,4.75,1.63e-06,0.000991541,0.000570652,2,5.09e-05,2,19.91218012,7,14,40.25559834,0.166341463,0.0,8,16.0,0.000963391,0.217513193,0.0,121.7979454,0.019230769,9.0,2.8,6,2.0
0.381463415,3.5,4.36e-07,0.001080724,0.000570652,1,4.84e-05,2,16.11679085,5,12,33.18179559,0.135284553,0.0,6,10.0,0.000963391,0.172503355,0.166666667,112.6570112,0.018867925,7.25,2.4,5,2.0
0.215121951,2.5,1.09e-07,0.000602207,0.000196369,1,4.6e-05,1,13.26961548,4,6,16.11679085,0.079837398,0.0,2,6.0,0.000963391,0.075000574,-0.333333333,104.421872,0.018518519,3.5,1.4,3,1.0
