Centrality Values,Degree Centrality,Laplacian Centrality,EHCC Value,LGC Scores,Semi local centrality,I-GSM Values,Societal Capital Scores,Global Relative Change in Avg Degree,DIL Centrality,Second order centrality,HCC Value,Extended Improved Gravity Index Values,Eigenvector Centrality,Improved Gravity Index Values,Node H-Index,Constraint Coefficients,Leverage Centrality,Volume Centrality,Global Relative Change in Avg Clustering,Density Centrality,P Value,MCGM Values,Clustering Coefficient,H Values
5.610714286,0.000879507,8,0.480922099,468,37,44.85518491,4,0.000193033,1.0,-9860.860151,0.077583466,29.0,2.5e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.055371607,0.0,5.01e-06
7.72,0.000879507,8,0.686168521,596,35,44.21625816,4,0.000193033,1.0,-9868.942647,0.077583466,36.0,1.7e-06,5.75,1,-1.0,-0.5,14,0.000879507,0.477272727,4,0.060559415,0.0,3.41e-06
11.9,0.002638522,26,0.588871224,2002,42,24.7008266,10,0.001179915,7.0,-17524.60009,0.170429253,22.75,1.11e-10,9.0,2,-0.333333333,0.166666667,15,0.000879507,3.818181818,6,0.179930797,0.0,3.33e-10
4.9,0.000879507,8,0.248012719,312,17,18.24181615,4,0.000193033,1.0,-18736.74786,0.077583466,9.0,2.17e-11,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.041522491,0.0,2.17e-11
9.8,0.002638522,24,0.503656598,1404,31,20.63428469,9,0.001179915,6.333333333,-18730.55173,0.151033386,18.25,2.35e-11,7.25,2,-0.333333333,0.233333333,11,0.000879507,3.579545455,5,0.152249135,0.0,7.06e-11
14.7,0.002638522,28,0.769952305,2842,50,29.5963604,11,0.001179915,8.333333333,-16234.05113,0.189825119,28.75,5.23e-10,11.0,2,-0.333333333,0.066666667,20,0.000879507,4.056818182,7,0.214532876,0.0,1.57e-09
4.2,0.000879507,8,0.228616852,272,14,15.98809016,4,0.000193033,1.0,-19869.26471,0.077583466,7.25,4.61e-12,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.039792388,0.0,4.61e-12
5.6,0.001759015,14,0.302066773,539,18,16.64215833,6,0.000493441,2.666666667,-19867.31729,0.104610493,10.0,4.79e-12,5.0,1,-0.5,0.066666667,8,0.000879507,1.590909091,4,0.077854671,0.0,9.59e-12
7.0,0.001759015,14,0.340858506,679,25,21.6234874,6,0.000493441,2.666666667,-17533.42933,0.104610493,13.75,1.06e-10,5.5,1,-0.5,0.066666667,10,0.000879507,1.590909091,4,0.083044983,0.0,2.12e-10
4.2,0.000879507,8,0.295071542,312,15,18.68594031,4,0.000193033,1.0,-15282.56074,0.077583466,16.5,2.24e-10,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051903115,0.0,4.47e-10
14.0,0.001759015,26,1.79809221,5486,116,30.8618351,12,0.000493441,2.888888889,-15788.60239,0.744515103,57.25,4.5e-10,15.0,1,-0.5,-0.151515152,30,0.000879507,2.545454545,99,0.220588238,0.0,1.35e-09
7.0,0.000879507,6,0.790937997,357,20,19.31762929,3,0.000193033,1.0,-17124.07888,0.046422893,15.0,8.81e-11,4.25,1,-1.0,-0.333333333,11,0.000879507,0.397727273,1,0.039792388,0.0,8.81e-11
74.2,0.007915567,134,8.113195548,47034,234,43.87209562,31,0.005298761,95.75555556,-14331.89581,1.007154213,272.5,2.21e-09,53.0,3,-0.111111111,0.575757576,40,0.000879507,32.21590909,100,1.655709373,0.0,3.1e-08
14.0,0.001759015,26,1.79809221,5486,116,30.8618351,12,0.000493441,2.888888889,-15788.60239,0.744515103,57.25,4.5e-10,15.0,1,-0.5,-0.151515152,30,0.000879507,2.545454545,99,0.220588238,0.0,1.35e-09
14.0,0.001759015,26,1.79809221,5486,116,30.8618351,12,0.000493441,2.888888889,-15788.60239,0.744515103,57.25,4.5e-10,15.0,1,-0.5,-0.151515152,30,0.000879507,2.545454545,99,0.220588238,0.0,1.35e-09
14.0,0.001759015,26,1.79809221,5486,116,30.8618351,12,0.000493441,2.888888889,-15788.60239,0.744515103,57.25,4.5e-10,15.0,1,-0.5,-0.151515152,30,0.000879507,2.545454545,99,0.220588238,0.0,1.35e-09
20.3,0.002638522,40,2.154848967,9940,150,34.8385312,17,0.001179915,9.533333333,-15429.79687,0.812082671,81.25,4.91e-10,39.0,2,-0.333333333,-0.1,36,0.000879507,5.25,99,0.48442907,0.0,2.46e-09
18.9,0.002638522,38,2.100794913,9044,146,33.50000722,16,0.001179915,8.2,-15432.30428,0.798569157,79.0,4.91e-10,36.0,2,-0.333333333,0.0,33,0.000879507,5.011363636,99,0.454152254,0.0,2.45e-09
7.0,0.000879507,6,0.790937997,357,20,19.31762929,3,0.000193033,1.0,-17124.07888,0.046422893,15.0,8.81e-11,4.25,1,-1.0,-0.333333333,11,0.000879507,0.397727273,1,0.039792388,0.0,8.81e-11
2.8,0.000879507,6,0.151033386,126,10,16.54087769,3,0.000193033,1.0,-18745.00617,0.046422893,5.5,2.07e-11,2.75,1,-1.0,-0.333333333,5,0.000879507,0.397727273,1,0.027681661,0.0,2.07e-11
4.9,0.001759015,12,0.243879173,384,19,16.93496193,5,0.000493441,2.5,-18048.67595,0.079332273,10.75,2.05e-11,3.75,1,-0.5,0.166666667,6,0.000879507,1.431818182,2,0.064878893,0.0,4.1e-11
2.1,0.000879507,6,0.125755167,96,7,13.57504534,3,0.000193033,1.0,-19227.81359,0.046422893,3.75,4.03e-12,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.025951557,0.0,4.03e-12
11.2,0.001759015,16,1.009538951,1496,36,22.9431704,7,0.000493441,3.166666667,-16789.22201,0.118124006,42.75,1e-10,8.25,2,-0.5,-0.1,18,0.000879507,1.75,4,0.129757786,0.0,3.01e-10
7.0,0.000879507,6,0.790937997,357,20,19.31762929,3,0.000193033,1.0,-17124.07888,0.046422893,15.0,8.81e-11,4.25,1,-1.0,-0.333333333,11,0.000879507,0.397727273,1,0.039792388,0.0,8.81e-11
2.8,0.000879507,6,0.151033386,120,8,13.06935031,3,0.000193033,1.0,-20944.31685,0.046422893,5.0,9.41e-13,2.75,1,-1.0,-0.333333333,5,0.000879507,0.397727273,1,0.027681661,0.0,9.41e-13
3.5,0.000879507,6,0.193958665,162,14,18.45050851,3,0.000193033,1.0,-17599.5075,0.046422893,7.5,9.84e-11,3.0,1,-1.0,-0.333333333,6,0.000879507,0.397727273,1,0.029411765,0.0,9.84e-11
9.8,0.001759015,16,0.539586645,1200,33,25.09391526,7,0.000493441,2.75,-16303.02279,0.147535771,18.0,5.04e-10,7.5,1,-0.5,0.0,15,0.000879507,1.75,9,0.106401387,0.0,1.01e-09
9.8,0.001759015,16,0.539586645,1200,33,25.09391526,7,0.000493441,2.75,-16303.02279,0.147535771,18.0,5.04e-10,7.5,1,-0.5,0.0,15,0.000879507,1.75,9,0.106401387,0.0,1.01e-09
10.5,0.001759015,18,0.586009539,1476,36,26.17219753,8,0.000493441,3.25,-16300.64932,0.161049285,19.0,5.05e-10,8.75,2,-0.5,-0.166666667,17,0.000879507,1.909090909,9,0.121972321,0.0,1.01e-09
19.6,0.002638522,26,1.90572337,3263,62,24.49515085,10,0.001179915,7.0,-15781.2488,0.217488076,79.5,2e-10,20.0,2,-0.333333333,0.166666667,19,0.000879507,3.579545455,14,0.27681661,0.0,1e-09
4.2,0.000879507,8,0.295071542,364,28,17.54563658,4,0.000193033,1.0,-17117.29901,0.077583466,20.0,3.93e-11,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051903114,0.0,7.86e-11
8.4,0.000879507,8,0.876152623,624,27,20.84146775,4,0.000193033,1.0,-16796.1343,0.077583466,36.0,9.61e-11,6.0,1,-1.0,-0.5,15,0.000879507,0.477272727,4,0.062283737,0.0,1.92e-10
3.5,0.000879507,6,0.193958665,162,14,18.45050851,3,0.000193033,1.0,-17599.5075,0.046422893,7.5,9.84e-11,3.0,1,-1.0,-0.333333333,6,0.000879507,0.397727273,1,0.029411765,0.0,9.84e-11
5.6,0.001759015,12,0.286804452,420,18,19.36580745,5,0.000493441,2.5,-17595.11001,0.079332273,11.25,1.02e-10,4.0,1,-0.5,0.166666667,7,0.000879507,1.431818182,2,0.064878893,0.0,2.05e-10
2.1,0.000879507,6,0.125755167,99,8,15.60587794,3,0.000193033,1.0,-18802.71279,0.046422893,4.0,2e-11,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.025951557,0.0,2e-11
7.0,0.000879507,6,0.790937997,357,20,19.31762929,3,0.000193033,1.0,-17124.07888,0.046422893,15.0,8.81e-11,4.25,1,-1.0,-0.333333333,11,0.000879507,0.397727273,1,0.039792388,0.0,8.81e-11
2.1,0.000879507,6,0.125755167,105,10,17.66661703,3,0.000193033,1.0,-17610.49642,0.046422893,4.5,9.03e-11,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.025951557,0.0,9.03e-11
7.0,0.001759015,12,0.390302067,534,18,22.31319919,5,0.000493441,2.5,-16314.88499,0.079332273,13.25,4.63e-10,4.5,1,-0.5,0.166666667,9,0.000879507,1.431818182,2,0.070069206,0.0,9.25e-10
7.0,0.000879507,8,0.382670906,456,23,24.4098815,4,0.000193033,1.0,-16253.10703,0.077583466,14.25,4.8e-10,5.25,1,-1.0,-0.5,12,0.000879507,0.477272727,4,0.048442908,0.0,4.8e-10
19.6,0.001759015,18,2.054531002,2583,68,28.98210932,8,0.000493441,3.333333333,-14724.28199,0.349284579,94.0,1.14e-09,19.5,2,-0.5,-0.2,21,0.000879507,1.590909091,41,0.204152255,0.0,4.56e-09
7.175,0.000879507,8,0.672655008,608,39,45.75156385,4,0.000193033,1.0,-9961.163403,0.077583466,39.5,3.04e-06,5.5,1,-1.0,-0.5,13,0.000879507,0.477272727,4,0.058833627,0.0,6.07e-06
18.36252747,0.000879507,14,1.395230525,2870,110,63.95172915,7,0.000193033,1.0,-8629.696941,0.224006359,88.5,1.81e-05,12.75,1,-1.0,-0.714285714,33,0.001217981,0.715909091,22,0.119456331,0.0,3.62e-05
25.40252747,0.002638522,32,1.771383148,7760,139,68.09371865,13,0.001179915,7.857142857,-8131.6799,0.30508744,112.75,2e-05,34.5,2,-0.333333333,0.055555556,39,0.001217981,4.534090909,22,0.437022118,0.0,0.000100012
7.932527473,0.000879507,8,0.999682035,728,58,52.87926701,4,0.000193033,1.0,-9445.960223,0.077583466,49.0,1.07e-05,6.0,1,-1.0,-0.5,15,0.007648987,0.477272727,4,0.062319913,0.0,2.13e-05
8.057857143,0.000879507,8,0.921462639,656,44,47.68433101,4,0.000193033,1.0,-9695.576606,0.077583466,43.0,5.82e-06,5.75,1,-1.0,-0.5,14,0.000879507,0.477272727,4,0.060573158,0.0,1.16e-05
6.607527473,0.000879507,8,0.835612083,556,44,48.21749457,4,0.000193033,1.0,-9707.218041,0.077583466,37.0,7.93e-06,5.25,1,-1.0,-0.5,12,0.000879507,0.477272727,4,0.057119611,0.0,1.59e-05
7.875,0.000879507,8,0.780286169,652,43,46.01040232,4,0.000193033,1.0,-9795.420828,0.077583466,42.0,3.46e-06,5.75,1,-1.0,-0.5,14,0.000879507,0.477272727,4,0.060565258,0.0,6.93e-06
7.296428571,0.000879507,8,0.778537361,584,39,45.94887409,4,0.000193033,1.0,-9820.830496,0.077583466,37.0,3.52e-06,5.5,1,-1.0,-0.5,13,0.000879507,0.477272727,4,0.058835236,0.0,7.04e-06
9.534285714,0.001759015,14,0.716693164,924,31,41.53434336,6,0.000493441,3.0,-9215.635083,0.163434022,38.5,1.61e-06,12.5,2,-0.5,0.0,13,0.000879507,1.590909091,14,0.155718822,0.0,6.45e-06
14.43428571,0.002638522,24,0.902384738,2220,46,42.51996287,9,0.001179915,6.333333333,-9782.453858,0.203974563,52.75,1.74e-06,17.5,2,-0.333333333,0.233333333,17,0.000879507,3.579545455,14,0.259528319,0.0,8.72e-06
8.134285714,0.000879507,8,0.507949126,516,28,39.39428778,4,0.000193033,1.0,-10899.14013,0.077583466,32.5,1.53e-06,5.5,1,-1.0,-0.5,13,0.000879507,0.477272727,4,0.058828638,0.0,3.06e-06
5.642857143,0.001759015,14,0.490302067,560,26,39.95339567,6,0.000493441,3.0,-9367.036988,0.163434022,25.0,7.33e-07,10.0,2,-0.5,0.0,8,0.000879507,1.590909091,14,0.138412511,0.0,2.93e-06
4.2,0.000879507,8,0.281558029,280,16,29.3031511,4,0.000193033,1.0,-12143.25036,0.077583466,15.5,2.53e-07,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050173817,0.0,5.06e-07
11.22,0.002638522,24,0.689507154,1632,37,38.72843671,9,0.001179915,6.333333333,-10173.71208,0.203974563,39.25,1.19e-06,15.5,2,-0.333333333,0.233333333,13,0.000879507,3.579545455,14,0.242223095,0.0,5.94e-06
13.485,0.002638522,26,0.804133545,2522,58,49.26660835,10,0.001179915,7.0,-9510.687218,0.217488076,54.5,4.71e-06,19.0,2,-0.333333333,0.166666667,17,0.000879507,3.818181818,14,0.276851718,0.0,2.36e-05
8.414285714,0.001759015,18,0.598410175,1206,36,34.97516484,8,0.000493441,3.333333333,-10260.50467,0.190461049,33.0,6.24e-07,16.0,2,-0.5,-0.2,14,0.000879507,1.909090909,14,0.186855044,0.0,2.5e-06
4.23,0.000879507,8,0.30508744,304,22,32.71818733,4,0.000193033,1.0,-11086.6457,0.077583466,18.5,1.33e-07,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050173432,0.0,2.65e-07
4.214285714,0.000879507,8,0.281558029,296,20,31.45554665,4,0.000193033,1.0,-11817.38192,0.077583466,17.5,3.71e-07,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050174193,0.0,7.42e-07
4.92,0.000879507,8,0.295071542,320,19,35.60941926,4,0.000193033,1.0,-11593.41552,0.077583466,19.0,1e-06,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051906343,0.0,2e-06
12.62,0.001759015,16,0.981875994,1568,47,47.66440243,7,0.000493441,3.166666667,-9392.382257,0.182829889,54.0,1.29e-06,17.0,2,-0.5,-0.1,19,0.000879507,1.75,15,0.193779685,0.0,5.14e-06
7.185,0.000879507,8,0.382670906,504,35,45.31058996,4,0.000193033,1.0,-10491.82205,0.077583466,34.5,4.25e-06,5.25,1,-1.0,-0.5,12,0.000879507,0.477272727,4,0.057107503,0.0,8.49e-06
8.657857143,0.000879507,8,1.093163752,896,60,51.50284451,4,0.000193033,1.0,-9419.443578,0.077583466,52.0,6.79e-06,6.75,1,-1.0,-0.5,18,0.007648987,0.477272727,4,0.067497632,0.0,1.36e-05
3.5,0.000879507,8,0.232750397,248,14,32.75632892,4,0.000193033,1.0,-12290.61756,0.077583466,6.25,4.87e-07,4.0,1,-1.0,-0.5,7,0.000879507,0.477272727,4,0.039793865,0.0,4.87e-07
3.5,0.000879507,8,0.232750397,248,14,32.75632892,4,0.000193033,1.0,-12290.61756,0.077583466,6.25,4.87e-07,4.0,1,-1.0,-0.5,7,0.000879507,0.477272727,4,0.039793865,0.0,4.87e-07
6.35,0.000879507,10,0.425596184,605,34,38.03933394,5,0.000193033,1.0,-10461.52798,0.120508744,27.0,3.19e-07,6.0,1,-1.0,-0.6,12,0.000879507,0.556818182,9,0.065745058,0.0,6.38e-07
9.15,0.001759015,18,0.664864865,1368,44,39.9788999,8,0.000493441,3.25,-9684.409035,0.196343402,38.0,3.48e-07,16.5,2,-0.5,-0.166666667,15,0.000879507,1.909090909,15,0.19377381,0.0,1.39e-06
6.45,0.000879507,10,0.505564388,680,30,31.13989515,5,0.000193033,1.0,-11038.07253,0.120508744,27.5,4.86e-08,6.5,1,-1.0,-0.6,14,0.002571877,0.556818182,9,0.069204328,0.0,9.72e-08
20.29,0.00351803,42,1.583783784,5586,82,41.18100717,15,0.00186639,9.733333333,-9028.281566,0.390937997,80.0,2.47e-07,26.5,3,-0.333767361,0.221428571,20,0.005889972,6.681818182,32,0.456749628,0.166666667,1.73e-06
15.2,0.002638522,30,1.19809221,3360,65,36.539951,12,0.001179915,4.066666667,-9750.098215,0.344515103,59.0,1.05e-07,22.0,2,-0.458333333,0.071428571,17,0.005889972,3.818181818,31,0.302768915,0.333333333,5.25e-07
12.02,0.001759015,14,0.655484897,1085,34,38.82409205,6,0.000493441,3.0,-9387.877948,0.163434022,47.5,5.84e-07,13.5,2,-0.5,0.0,15,0.000879507,1.590909091,14,0.162633285,0.0,2.34e-06
16.37,0.002638522,28,1.4063593,3668,67,44.30704493,11,0.001179915,7.4,-8698.9036,0.342766296,64.25,7.86e-07,24.0,2,-0.333333333,0.119047619,24,0.002571877,4.056818182,33,0.333051232,0.0,3.93e-06
5.84,0.000879507,8,0.420349762,376,22,31.5258853,4,0.000193033,1.0,-10937.32307,0.077583466,24.0,1.65e-07,4.75,1,-1.0,-0.5,10,0.000879507,0.477272727,4,0.053633763,0.0,3.3e-07
6.45,0.000879507,10,0.511446741,670,28,29.51391462,5,0.000193033,1.0,-11201.07049,0.120508744,26.5,5.17e-08,6.5,1,-1.0,-0.6,14,0.002571877,0.556818182,9,0.069204337,0.0,1.03e-07
5.0,0.000879507,8,0.422098569,408,21,26.29926712,4,0.000193033,1.0,-11790.61182,0.077583466,22.0,2.19e-08,5.0,1,-1.0,-0.5,11,0.007648987,0.477272727,4,0.055363395,0.0,4.38e-08
7.0,0.001759015,14,0.523211447,637,22,30.87674551,6,0.000493441,3.0,-10344.4889,0.163434022,27.0,1.37e-07,11.0,2,-0.5,0.0,10,0.000879507,1.590909091,14,0.145329521,0.0,5.48e-07
6.3,0.001759015,14,0.509697933,623,28,36.14974785,6,0.000493441,3.0,-10254.33921,0.163434022,28.0,3.01e-07,10.5,2,-0.5,0.0,9,0.000879507,1.590909091,14,0.141870261,0.0,1.2e-06
2.8,0.000879507,8,0.268044515,296,25,26.33213706,4,0.000193033,1.0,-11638.1681,0.077583466,14.5,2.13e-08,4.0,1,-1.0,-0.5,7,0.000879507,0.477272727,4,0.048442974,0.0,4.27e-08
5.6,0.000879507,8,0.314467409,388,26,27.77593923,4,0.000193033,1.0,-12016.23283,0.077583466,24.5,1.49e-08,4.75,1,-1.0,-0.5,10,0.000879507,0.477272727,4,0.053633267,0.0,2.98e-08
4.4,0.000879507,8,0.252146264,324,23,31.39762225,4,0.000193033,1.0,-12115.73243,0.077583466,10.0,5.4e-08,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.041522657,0.0,5.4e-08
4.4,0.000879507,8,0.252146264,324,23,31.39762225,4,0.000193033,1.0,-12115.73243,0.077583466,10.0,5.4e-08,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.041522657,0.0,5.4e-08
5.0,0.000879507,8,0.480922099,444,29,35.90200008,4,0.000193033,1.0,-10857.13294,0.077583466,26.5,1.94e-07,5.0,1,-1.0,-0.5,11,0.007648987,0.477272727,4,0.055363963,0.0,3.88e-07
9.234285714,0.000879507,12,0.649602544,1158,49,29.61872079,6,0.000193033,1.0,-11956.1983,0.163434022,40.0,6.16e-08,8.25,1,-1.0,-0.666666667,18,0.000879507,0.636363636,14,0.084775344,0.0,1.23e-07
38.09714286,0.004397537,66,2.545468998,20955,197,47.02399735,23,0.002552864,31.13333333,-10252.44951,0.551987281,160.75,5.89e-07,52.0,3,-0.2,0.235714286,50,0.007842401,12.72727273,41,0.968866038,0.0,5.3e-06
13.54857143,0.001759015,20,1.111764706,2290,72,31.17522439,9,0.000493441,3.3,-11168.3742,0.321621622,62.0,8.67e-08,20.0,2,-0.5,-0.214285714,19,0.000879507,1.909090909,34,0.217993635,0.0,3.47e-07
29.78857143,0.00351803,48,1.995230525,12792,162,43.89157132,18,0.00186639,17.01785714,-10312.5245,0.478537361,127.25,8.41e-07,43.0,2,-0.25,0.155555556,44,0.001217981,8.272727273,40,0.685130828,0.0,5.89e-06
9.934285714,0.000879507,10,0.599046105,885,42,28.07347155,5,0.000193033,1.0,-12259.78277,0.120508744,43.0,1.62e-07,7.25,1,-1.0,-0.6,17,0.000879507,0.556818182,9,0.074395112,0.0,3.24e-07
56.09142857,0.005277045,84,3.609062003,31542,251,51.31517453,27,0.003239338,37.62608225,-9807.116706,0.658982512,237.0,3.71e-06,58.0,3,-0.196775006,0.306227106,53,0.003665715,17.18181818,50,1.224960845,0.066666667,4.09e-05
14.63428571,0.001759015,20,0.980604134,2380,58,31.55895065,9,0.000493441,3.416666667,-11580.96186,0.251033386,59.5,1.7e-07,22.0,2,-0.5,-0.266666667,23,0.000879507,2.068181818,22,0.235295368,0.0,6.8e-07
4.7,0.000879507,8,0.328616852,288,16,19.20163265,4,0.000193033,1.0,-13802.57765,0.077583466,16.5,8.04e-09,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050173039,0.0,1.61e-08
11.82,0.002638522,24,0.898887122,1932,44,25.70260605,9,0.001179915,6.333333333,-12106.07442,0.251033386,46.25,4.17e-08,16.5,2,-0.333333333,0.233333333,15,0.007648987,3.579545455,22,0.255190657,0.0,2.09e-07
13.71428571,0.002638522,28,1.201112878,2730,57,27.23429651,11,0.001179915,5.333333333,-11989.18789,0.319236884,61.5,3.87e-08,20.0,2,-0.558641975,0.066666667,16,0.016044192,3.579545455,29,0.298443215,0.333333333,2.32e-07
6.434285714,0.000879507,8,0.480922099,460,27,22.92416062,4,0.000193033,1.0,-13649.18712,0.077583466,14.0,9.49e-08,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.046713138,0.0,9.49e-08
19.14857143,0.002638522,30,1.246263911,5520,99,33.96276074,12,0.001179915,6.0,-11930.89255,0.403338633,70.5,4.92e-07,14.0,1,-0.333333333,0.2,29,0.001072921,4.295454545,41,0.28374079,0.0,1.97e-06
6.434285714,0.000879507,8,0.480922099,460,27,22.92416062,4,0.000193033,1.0,-13649.18712,0.077583466,14.0,9.49e-08,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.046713138,0.0,9.49e-08
12.71428571,0.000879507,14,0.882988871,2121,79,31.968927,7,0.000193033,1.0,-11837.80597,0.224006359,58.0,7.15e-07,11.0,1,-1.0,-0.714285714,26,0.001217981,0.715909091,22,0.107269696,0.0,1.43e-06
29.86857143,0.002638522,40,1.936406995,10880,172,40.43062347,17,0.001179915,4.595238095,-10656.95677,0.512082671,124.75,1.22e-06,40.5,2,-0.407470396,-0.077777778,39,0.003665715,5.011363636,48,0.497416027,0.333333333,6.08e-06
14.92,0.000879507,16,1.037042925,2744,81,32.62422355,8,0.000193033,1.0,-11937.37681,0.349284579,60.5,4.56e-07,12.5,1,-1.0,-0.75,29,0.001072921,0.795454545,41,0.117649216,0.0,9.12e-07
14.92,0.000879507,16,1.037042925,2744,81,32.62422355,8,0.000193033,1.0,-11937.37681,0.349284579,60.5,4.56e-07,12.5,1,-1.0,-0.75,29,0.001072921,0.795454545,41,0.117649216,0.0,9.12e-07
9.234285714,0.000879507,8,0.601430843,656,34,28.96341932,4,0.000193033,1.0,-12403.06815,0.077583466,41.0,1.36e-06,6.25,1,-1.0,-0.5,16,0.000879507,0.477272727,4,0.064019049,0.0,2.72e-06
9.234285714,0.000879507,8,0.601430843,656,34,28.96341932,4,0.000193033,1.0,-12403.06815,0.077583466,41.0,1.36e-06,6.25,1,-1.0,-0.5,16,0.000879507,0.477272727,4,0.064019049,0.0,2.72e-06
8.434285714,0.000879507,8,0.589666137,692,42,24.84842696,4,0.000193033,1.0,-12550.88999,0.077583466,40.5,2.34e-07,6.25,1,-1.0,-0.5,16,0.007648987,0.477272727,4,0.064014737,0.0,4.69e-07
12.53428571,0.000879507,12,0.715421304,1428,53,29.4451898,6,0.000193033,1.0,-12209.29289,0.163434022,52.0,1.13e-07,9.25,1,-1.0,-0.666666667,22,0.000879507,0.636363636,14,0.091695989,0.0,2.27e-07
20.13428571,0.002638522,32,1.502066773,5312,85,34.18460334,13,0.001179915,6.0,-11549.00632,0.352146264,88.0,1.27e-07,29.0,2,-0.558641975,-0.016666667,28,0.016044192,4.056818182,30,0.393599777,0.333333333,7.62e-07
16.73428571,0.001759015,20,1.177583466,2740,72,31.00154084,9,0.000493441,3.3,-11259.27621,0.303974563,72.0,1.3e-07,22.0,2,-0.5,-0.214285714,23,0.000879507,1.909090909,31,0.231834826,0.0,5.21e-07
6.3,0.000879507,8,0.480922099,424,19,25.37492859,4,0.000193033,1.0,-13651.17181,0.077583466,11.75,1.27e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.046717279,0.0,1.27e-06
6.3,0.000879507,8,0.480922099,424,19,25.37492859,4,0.000193033,1.0,-13651.17181,0.077583466,11.75,1.27e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.046717279,0.0,1.27e-06
10.61428571,0.001759015,18,0.950079491,1485,45,25.32345089,8,0.000493441,2.0,-12411.87518,0.278696343,49.0,3.19e-08,16.0,2,-0.888888889,-0.2,14,0.016044192,1.590909091,29,0.179930996,1.0,1.28e-07
7.742857143,0.001759015,14,0.530842607,742,30,37.63776006,6,0.000493441,3.0,-9756.5048,0.163434022,33.0,2.41e-07,11.5,2,-0.5,0.0,11,0.000879507,1.590909091,14,0.148790378,0.0,9.64e-07
11.87142857,0.001759015,18,0.811287758,1719,48,47.09782787,8,0.000493441,3.25,-9182.484974,0.190461049,48.0,1.03e-06,18.0,2,-0.5,-0.166666667,18,0.000879507,1.909090909,14,0.200698678,0.0,4.11e-06
10.21428571,0.001759015,16,0.757233704,1216,35,36.57552057,7,0.000493441,3.166666667,-9730.927821,0.176947536,40.5,1.34e-07,15.0,2,-0.5,-0.1,15,0.000879507,1.75,14,0.176471453,0.0,5.37e-07
17.24285714,0.002638522,32,1.293322734,5616,99,46.04832238,13,0.001179915,7.333333333,-9100.700049,0.416852146,70.75,4.22e-07,29.0,2,-0.333333333,0.1,28,0.001072921,4.534090909,41,0.389277096,0.0,2.11e-06
11.17142857,0.001759015,18,0.697774245,1638,45,46.14563213,8,0.000493441,3.25,-10289.61775,0.161049285,40.5,1.02e-06,8.75,2,-0.5,-0.166666667,17,0.000879507,1.909090909,9,0.137548497,0.0,3.07e-06
5.628571429,0.001759015,12,0.286804452,420,18,33.83046175,5,0.000493441,2.5,-12237.35925,0.079332273,11.25,2.23e-07,4.0,1,-0.5,0.166666667,7,0.000879507,1.431818182,2,0.067475009,0.0,4.45e-07
9.071428571,0.000879507,10,0.577901431,795,37,44.38831446,5,0.000193033,1.0,-10297.13559,0.120508744,36.5,9.78e-07,6.75,1,-1.0,-0.6,15,0.000879507,0.556818182,9,0.069207682,0.0,1.96e-06
2.1,0.000879507,6,0.125755167,99,8,26.56657568,3,0.000193033,1.0,-13917.86885,0.046422893,4.0,4.64e-08,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.02595169,0.0,4.64e-08
16.52857143,0.001759015,24,1.317488076,4128,102,44.70328497,11,0.000493441,3.357142857,-9257.165914,0.389825119,75.5,4.22e-07,26.5,2,-0.5,-0.277777778,26,0.001072921,2.227272727,41,0.273359455,0.0,1.69e-06
11.61428571,0.000879507,16,0.971224165,2432,75,43.13489902,8,0.000193033,1.0,-10179.20612,0.349284579,50.5,3.78e-07,11.5,1,-1.0,-0.75,25,0.001072921,0.795454545,41,0.112458455,0.0,7.56e-07
13.72857143,0.001759015,24,1.091096979,3924,86,44.89111478,11,0.000493441,3.357142857,-10171.60111,0.389825119,55.25,3.94e-07,13.5,2,-0.5,-0.277777778,27,0.001072921,2.386363636,41,0.202424557,0.0,1.18e-06
2.114285714,0.000879507,6,0.125755167,108,11,24.15247583,3,0.000193033,1.0,-13830.8463,0.046422893,4.75,1.63e-08,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.025951607,0.0,1.63e-08
